global_step,epoch,loss_teacher_ce
0,0,1.6303080320358276
0,0,2.5430779457092285
0,0,4.044529914855957
0,0,3.1175458431243896
0,0,1.7419151067733765
0,0,5.218414306640625
0,0,1.8228989839553833
0,0,4.888175964355469
0,0,2.1660826206207275
0,0,1.7791112661361694
0,0,3.25512433052063
0,0,3.397592067718506
0,0,2.2173519134521484
0,0,2.3917086124420166
0,0,2.443260431289673
0,0,2.7411105632781982
1,0.0019622271277900416,1.0751488208770752
1,0.0019622271277900416,4.286932468414307
1,0.0019622271277900416,3.030961036682129
1,0.0019622271277900416,2.3702211380004883
1,0.0019622271277900416,2.4449238777160645
1,0.0019622271277900416,3.1190664768218994
1,0.0019622271277900416,1.9743282794952393
1,0.0019622271277900416,2.8037731647491455
1,0.0019622271277900416,1.9643040895462036
1,0.0019622271277900416,4.431395053863525
1,0.0019622271277900416,1.9421486854553223
1,0.0019622271277900416,4.241024971008301
1,0.0019622271277900416,2.4862725734710693
1,0.0019622271277900416,2.452948808670044
1,0.0019622271277900416,3.8639609813690186
1,0.0019622271277900416,2.5185787677764893
2,0.003924454255580083,4.101304054260254
2,0.003924454255580083,1.6424305438995361
2,0.003924454255580083,1.76194429397583
2,0.003924454255580083,1.9232977628707886
2,0.003924454255580083,1.5064380168914795
2,0.003924454255580083,1.9303233623504639
2,0.003924454255580083,3.781280994415283
2,0.003924454255580083,3.307222366333008
2,0.003924454255580083,1.306838035583496
2,0.003924454255580083,4.623036861419678
2,0.003924454255580083,2.9383740425109863
2,0.003924454255580083,2.517820358276367
2,0.003924454255580083,2.746817111968994
2,0.003924454255580083,2.1947989463806152
2,0.003924454255580083,3.341531753540039
2,0.003924454255580083,4.374914646148682
3,0.005886681383370125,4.14808988571167
3,0.005886681383370125,1.9621301889419556
3,0.005886681383370125,4.784763336181641
3,0.005886681383370125,2.9740259647369385
3,0.005886681383370125,1.8178519010543823
3,0.005886681383370125,4.077055931091309
3,0.005886681383370125,2.6672303676605225
3,0.005886681383370125,4.460519313812256
3,0.005886681383370125,1.8643059730529785
3,0.005886681383370125,2.719698190689087
3,0.005886681383370125,2.97013521194458
3,0.005886681383370125,4.464266777038574
3,0.005886681383370125,4.495347023010254
3,0.005886681383370125,2.0778744220733643
3,0.005886681383370125,2.0593597888946533
3,0.005886681383370125,2.2090563774108887
4,0.007848908511160166,1.7897846698760986
4,0.007848908511160166,2.403369188308716
4,0.007848908511160166,2.3214871883392334
4,0.007848908511160166,3.5839176177978516
4,0.007848908511160166,1.513902187347412
4,0.007848908511160166,4.240429878234863
4,0.007848908511160166,4.267809867858887
4,0.007848908511160166,3.804866313934326
4,0.007848908511160166,2.407041072845459
4,0.007848908511160166,2.7871439456939697
4,0.007848908511160166,3.5963850021362305
4,0.007848908511160166,2.444401741027832
4,0.007848908511160166,2.2786338329315186
4,0.007848908511160166,3.927450180053711
4,0.007848908511160166,1.3930331468582153
4,0.007848908511160166,2.311680793762207
5,0.009811135638950209,2.5838565826416016
5,0.009811135638950209,2.4201669692993164
5,0.009811135638950209,2.1208791732788086
5,0.009811135638950209,2.500380039215088
5,0.009811135638950209,1.1867574453353882
5,0.009811135638950209,2.559746026992798
5,0.009811135638950209,2.546328544616699
5,0.009811135638950209,0.7505034804344177
5,0.009811135638950209,3.762022018432617
5,0.009811135638950209,3.6999309062957764
5,0.009811135638950209,2.4139528274536133
5,0.009811135638950209,2.4443705081939697
5,0.009811135638950209,1.451991081237793
5,0.009811135638950209,2.8835718631744385
5,0.009811135638950209,3.3841538429260254
5,0.009811135638950209,4.643154621124268
6,0.01177336276674025,1.3867499828338623
6,0.01177336276674025,1.7536698579788208
6,0.01177336276674025,1.9742358922958374
6,0.01177336276674025,1.737796664237976
6,0.01177336276674025,2.127288341522217
6,0.01177336276674025,2.1578307151794434
6,0.01177336276674025,2.1507620811462402
6,0.01177336276674025,1.4802757501602173
6,0.01177336276674025,2.8067126274108887
6,0.01177336276674025,2.190093755722046
6,0.01177336276674025,2.5177836418151855
6,0.01177336276674025,3.9435579776763916
6,0.01177336276674025,1.8543493747711182
6,0.01177336276674025,2.676832675933838
6,0.01177336276674025,2.215916633605957
6,0.01177336276674025,1.9872779846191406
7,0.013735589894530291,1.7805672883987427
7,0.013735589894530291,1.7101749181747437
7,0.013735589894530291,3.3226823806762695
7,0.013735589894530291,1.9537980556488037
7,0.013735589894530291,3.2462353706359863
7,0.013735589894530291,4.386345386505127
7,0.013735589894530291,1.9732768535614014
7,0.013735589894530291,2.256108522415161
7,0.013735589894530291,2.8766839504241943
7,0.013735589894530291,3.119077205657959
7,0.013735589894530291,2.678999662399292
7,0.013735589894530291,1.9989546537399292
7,0.013735589894530291,2.056792974472046
7,0.013735589894530291,2.5951931476593018
7,0.013735589894530291,2.169795513153076
7,0.013735589894530291,1.5270576477050781
8,0.015697817022320332,3.2344627380371094
8,0.015697817022320332,1.6009118556976318
8,0.015697817022320332,2.354398488998413
8,0.015697817022320332,2.239814281463623
8,0.015697817022320332,2.2903621196746826
8,0.015697817022320332,2.8337087631225586
8,0.015697817022320332,1.7369978427886963
8,0.015697817022320332,2.2873051166534424
8,0.015697817022320332,1.5687429904937744
8,0.015697817022320332,2.560469388961792
8,0.015697817022320332,2.2050082683563232
8,0.015697817022320332,2.451294422149658
8,0.015697817022320332,2.418116807937622
8,0.015697817022320332,1.0164583921432495
8,0.015697817022320332,1.5781631469726562
8,0.015697817022320332,0.7062301635742188
9,0.017660044150110375,1.5828202962875366
9,0.017660044150110375,2.3123021125793457
9,0.017660044150110375,1.4673936367034912
9,0.017660044150110375,1.9303786754608154
9,0.017660044150110375,2.632746696472168
9,0.017660044150110375,2.0458426475524902
9,0.017660044150110375,2.4095072746276855
9,0.017660044150110375,1.8842136859893799
9,0.017660044150110375,1.7665209770202637
9,0.017660044150110375,2.359647035598755
9,0.017660044150110375,2.183354139328003
9,0.017660044150110375,4.584812164306641
9,0.017660044150110375,1.5962234735488892
9,0.017660044150110375,1.5991504192352295
9,0.017660044150110375,1.3189116716384888
9,0.017660044150110375,2.1598143577575684
10,0.019622271277900418,2.0655436515808105
10,0.019622271277900418,1.6558033227920532
10,0.019622271277900418,2.644639730453491
10,0.019622271277900418,1.469976782798767
10,0.019622271277900418,2.3746895790100098
10,0.019622271277900418,1.539451003074646
10,0.019622271277900418,1.8641726970672607
10,0.019622271277900418,1.8612351417541504
10,0.019622271277900418,1.8441548347473145
10,0.019622271277900418,3.1457221508026123
10,0.019622271277900418,1.1103646755218506
10,0.019622271277900418,2.1840946674346924
10,0.019622271277900418,2.2476348876953125
